longitude,latitude,fuel_type_code,fuel_type_label,flammability
152.79959026405373,-27.3102699329084,110,"Tall, closed forest",0.65
152.80049862861796,-27.310139891521803,110,"Tall, closed forest",0.65
152.8014069910603,-27.3100098445037,110,"Tall, closed forest",0.65
152.80231535138066,-27.309879791854105,110,"Tall, closed forest",0.65
152.80322370957896,-27.309749733573053,110,"Tall, closed forest",0.65
152.8041320656551,-27.30961966966056,110,"Tall, closed forest",0.65
152.805040419609,-27.309489600116642,110,"Tall, closed forest",0.65
152.8059487714406,-27.309359524941318,110,"Tall, closed forest",0.65
152.80685712114982,-27.309229444134605,110,"Tall, closed forest",0.65
152.80776546873653,-27.309099357696514,110,"Tall, closed forest",0.65
152.8086738142007,-27.308969265627066,110,"Tall, closed forest",0.65
152.8095821575422,-27.308839167926305,220,Open forest,0.82
152.81049049876097,-27.308709064594225,210,Tall open forest,0.85
152.8113988378569,-27.308578955630843,220,Open forest,0.82
152.81230717482993,-27.308448841036196,120,Closed forest,0.6
152.81321550967996,-27.308318720810288,120,Closed forest,0.6
152.81412384240693,-27.308188594953133,230,Low open forest,0.75
152.81503217301076,-27.308058463464757,230,Low open forest,0.75
152.81594050149133,-27.30792832634519,220,Open forest,0.82
152.81684882784856,-27.307798183594446,631,Grassland,0.82
152.81775715208238,-27.30766803521253,631,Grassland,0.82
152.81866547419273,-27.307537881199472,631,Grassland,0.82
152.81957379417946,-27.30740772155526,631,Grassland,0.82
152.82048211204255,-27.30727755627998,631,Grassland,0.82
152.8213904277819,-27.307147385373593,631,Grassland,0.82
152.8222987413974,-27.30701720883614,631,Grassland,0.82
152.823207052889,-27.30688702666764,631,Grassland,0.82
152.82411536225655,-27.306756838868093,631,Grassland,0.82
152.82502366950004,-27.306626645437536,930,Wildland urban interface 2,0.55
152.82593197461938,-27.30649644637598,631,Grassland,0.82
152.82684027761445,-27.30636624168346,631,Grassland,0.82
152.82774857848517,-27.306236031359983,631,Grassland,0.82
152.82865687723148,-27.30610581540557,631,Grassland,0.82
152.82956517385327,-27.305975593820218,930,Wildland urban interface 2,0.55
152.83047346835048,-27.305845366603986,930,Wildland urban interface 2,0.55
152.831381760723,-27.305715133756845,230,Low open forest,0.75
152.83229005097073,-27.30558489527886,220,Open forest,0.82
152.83319833909366,-27.305454651170024,220,Open forest,0.82
152.83410662509164,-27.305324401430372,220,Open forest,0.82
152.8350149089646,-27.305194146059883,930,Wildland urban interface 2,0.55
152.83592319071246,-27.305063885058622,930,Wildland urban interface 2,0.55
152.83683147033517,-27.304933618426592,930,Wildland urban interface 2,0.55
152.83773974783256,-27.304803346163812,930,Wildland urban interface 2,0.55
152.83864802320463,-27.304673068270304,631,Grassland,0.82
152.83955629645124,-27.304542784746065,631,Grassland,0.82
152.84046456757235,-27.304412495591144,631,Grassland,0.82
152.84137283656784,-27.304282200805563,631,Grassland,0.82
152.84228110343767,-27.30415190038928,631,Grassland,0.82
152.8431893681817,-27.304021594342387,631,Grassland,0.82
152.84409763079987,-27.303891282664868,220,Open forest,0.82
152.84500589129212,-27.303760965356748,220,Open forest,0.82
152.84591414965828,-27.303630642418042,431,Low woodland with shrubby understory,0.75
152.8468224058984,-27.30350031384878,631,Grassland,0.82
152.84773066001227,-27.303369979648963,631,Grassland,0.82
152.79792272640003,-27.311321657094084,110,"Tall, closed forest",0.65
152.79883110149225,-27.311191626062428,110,"Tall, closed forest",0.65
152.79973947446274,-27.311061589399205,110,"Tall, closed forest",0.65
152.80064784531135,-27.310931547104435,110,"Tall, closed forest",0.65
152.80155621403802,-27.310801499178115,110,"Tall, closed forest",0.65
152.8024645806427,-27.310671445620297,110,"Tall, closed forest",0.65
152.80337294512523,-27.31054138643099,110,"Tall, closed forest",0.65
152.80428130748558,-27.310411321610186,110,"Tall, closed forest",0.65
152.80518966772368,-27.310281251157935,120,Closed forest,0.6
152.80609802583942,-27.310151175074243,120,Closed forest,0.6
152.8070063818327,-27.31002109335911,110,"Tall, closed forest",0.65
152.80791473570343,-27.30989100601259,110,"Tall, closed forest",0.65
152.80882308745157,-27.309760913034676,120,Closed forest,0.6
152.809731437077,-27.309630814425415,120,Closed forest,0.6
152.81063978457968,-27.309500710184782,220,Open forest,0.82
152.81154812995948,-27.309370600312846,220,Open forest,0.82
